,location,location-url,area,area-url,category,content,content-url,content-img
216,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,닛포리,https://www.gotokyo.org/kr/destinations/northern-tokyo/nippori/index.html,전통 문화체험,닌자와 사무라이 체험,https://www.gotokyo.org/kr/workshop/sd008/index.html,https://www.gotokyo.org/kr/workshop/sd008/images/sd008_1_670x450.jpg
217,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,닛포리,https://www.gotokyo.org/kr/destinations/northern-tokyo/nippori/index.html,전통 문화체험,샤미센 체험과 공연,https://www.gotokyo.org/kr/workshop/sd003/index.html,https://www.gotokyo.org/kr/workshop/sd003/images/sd003_1_670x450.jpg
218,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,닛포리,https://www.gotokyo.org/kr/destinations/northern-tokyo/nippori/index.html,아트・박물관,네기시 산페이도,https://www.gotokyo.org/kr/spot/979/index.html,https://www.gotokyo.org/kr/spot/979/images/5973_1_670x450_1.jpg
219,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,닛포리,https://www.gotokyo.org/kr/destinations/northern-tokyo/nippori/index.html,아트・박물관,다이토구립 서도 박물관,https://www.gotokyo.org/kr/spot/940/index.html,https://www.gotokyo.org/en/spot/940/images/5937_1_670x450.jpg
220,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,닛포리,https://www.gotokyo.org/kr/destinations/northern-tokyo/nippori/index.html,아트・박물관,색칠 그림 미술관,https://www.gotokyo.org/kr/spot/589/index.html,https://www.gotokyo.org/kr/spot/589/images/589_0714_3_670x450_1.jpg
221,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,닛포리,https://www.gotokyo.org/kr/destinations/northern-tokyo/nippori/index.html,아트・박물관,손가락 인형 쇼키치,https://www.gotokyo.org/kr/spot/229/index.html,https://www.gotokyo.org/kr/spot/229/images/229_0742_2_670x450_1.jpg
222,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,닛포리,https://www.gotokyo.org/kr/destinations/northern-tokyo/nippori/index.html,아트・박물관,다이토구립 아사쿠라 조소관,https://www.gotokyo.org/kr/spot/508/index.html,https://www.gotokyo.org/en/spot/508/images/5692_1_670x450.jpg
223,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,아카바네,https://www.gotokyo.org/kr/destinations/northern-tokyo/akabane/index.html,쇼핑스트리트・상점가,주조긴자상점가,https://www.gotokyo.org/kr/spot/670/index.html,https://www.gotokyo.org/kr/spot/670/images/670_0438_1_670x450.jpg
224,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,아카바네,https://www.gotokyo.org/kr/destinations/northern-tokyo/akabane/index.html,쇼핑스트리트・상점가,아카바네 이치반가이 상점가,https://www.gotokyo.org/kr/spot/90/index.html,https://www.gotokyo.org/kr/spot/90/images/90_1_670x450.jpg
225,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,아카바네,https://www.gotokyo.org/kr/destinations/northern-tokyo/akabane/index.html,공원・정원,구 후루카와 정원,https://www.gotokyo.org/kr/spot/421/index.html,https://www.gotokyo.org/en/spot/421/images/421_main_450.jpg
226,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,아카바네,https://www.gotokyo.org/kr/destinations/northern-tokyo/akabane/index.html,공원・정원,,https://www.gotokyo.org/kr/spot/296/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
227,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,아카바네,https://www.gotokyo.org/kr/destinations/northern-tokyo/akabane/index.html,공원・정원,아스카야마 공원,https://www.gotokyo.org/kr/spot/1191/index.html,https://www.gotokyo.org/en/spot/1191/images/1191_0581_1_670x450.jpg
228,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,아카바네,https://www.gotokyo.org/kr/destinations/northern-tokyo/akabane/index.html,사찰・신사,오지 신사,https://www.gotokyo.org/kr/spot/597/index.html,https://www.gotokyo.org/en/spot/597/images/5764_1_670x450.jpg
229,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,아카바네,https://www.gotokyo.org/kr/destinations/northern-tokyo/akabane/index.html,사찰・신사,오지이나리 신사,https://www.gotokyo.org/kr/spot/851/index.html,https://www.gotokyo.org/kr/spot/851/images/851_0515_1_670x450.jpg
230,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,쇼핑스트리트・상점가,해피로드 오야마 상점가,https://www.gotokyo.org/kr/spot/1024/index.html,https://www.gotokyo.org/kr/spot/1024/images/1024_0012_1_670x450.jpg
231,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,공원・정원,물레방아공원,https://www.gotokyo.org/kr/spot/1200/index.html,https://www.gotokyo.org/en/spot/1200/images/5069_1_670x450.jpg
232,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,공원・정원,우키마 공원,https://www.gotokyo.org/kr/spot/1101/index.html,https://www.gotokyo.org/en/spot/1101/images/1101_0047_3_670x450.jpg
233,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,공원・정원,아카쓰카 공원,https://www.gotokyo.org/kr/spot/1115/index.html,https://www.gotokyo.org/en/spot/1115/images/1115_0061_1_670x450.jpg
234,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,공원・정원,조호쿠 중앙공원,https://www.gotokyo.org/kr/spot/1113/index.html,https://www.gotokyo.org/en/spot/1113/images/1113_0848_1_670x450.jpg
235,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,아트・박물관,우에무라 모험관,https://www.gotokyo.org/kr/spot/1216/index.html,https://www.gotokyo.org/en/spot/1216/images/631_main_450.jpg
236,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,아트・박물관,이타바시 구립 미술관,https://www.gotokyo.org/kr/spot/337/index.html,https://www.gotokyo.org/kr/spot/337/images/5167_1_670x450_1.jpg
237,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이타바시,https://www.gotokyo.org/kr/destinations/northern-tokyo/itabashi/index.html,아트・박물관,이타바시 구립 교육과학관,https://www.gotokyo.org/kr/spot/1066/index.html,https://www.gotokyo.org/kr/spot/1066/images/1066_0843_1_670x450_1.jpg
238,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,전통 문화체험,핸드타올 염색 체험,https://www.gotokyo.org/kr/workshop/sd019/index.html,https://www.gotokyo.org/kr/workshop/sd019/images/sd019_1_670x450.jpg
239,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,전통 문화체험,니시아라이 대사 소지지 절,https://www.gotokyo.org/kr/spot/615/index.html,https://www.gotokyo.org/en/spot/615/images/5780_1_670x450.jpg
240,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,공원・정원,나카가와 강 공원,https://www.gotokyo.org/kr/spot/1153/index.html,https://www.gotokyo.org/kr/spot/1153/images/5025_1_670x450_1.jpg
241,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,공원・정원,히가시아야세 공원,https://www.gotokyo.org/kr/spot/1154/index.html,https://www.gotokyo.org/kr/spot/1154/images/5026_1_670x450_1.jpg
242,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,공원・정원,"도쿄의 숨겨진 꽃구경 명소, 지역 주민이 추천하는 벚꽃&피크닉 명소",https://www.gotokyo.org/kr/new-and-now/new-and-trending/200225/topics.html,https://www.gotokyo.org/kr/new-and-now/new-and-trending/200225/images/200225_thum_400_2.jpg
243,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,공원・정원,창포늪공원,https://www.gotokyo.org/kr/spot/1202/index.html,https://www.gotokyo.org/kr/spot/1202/images/1202_0584_3_670x450_1.jpg
244,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,공원・정원,도네리 공원,https://www.gotokyo.org/kr/spot/428/index.html,https://www.gotokyo.org/kr/spot/428/images/428_0305_2_670x450_2.jpg
245,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,공원・정원,아다치구 생물원,https://www.gotokyo.org/kr/spot/380/index.html,https://www.gotokyo.org/en/spot/380/images/380_0662_1_670x450.jpg
246,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,공원・정원,시오이리 공원,https://www.gotokyo.org/kr/spot/1055/index.html,https://www.gotokyo.org/en/spot/1055/images/1055_0024_1_670x450.jpg
247,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,기타센주,https://www.gotokyo.org/kr/destinations/northern-tokyo/kita-senju/index.html,사찰・신사,니시아라이 대사 소지지 절,https://www.gotokyo.org/kr/spot/615/index.html,https://www.gotokyo.org/en/spot/615/images/5780_1_670x450.jpg
248,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,게이세이 전철 요쓰기역,https://www.gotokyo.org/kr/spot/1841/index.html,https://www.gotokyo.org/en/spot/1841/images/1841_main_450.jpg
249,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,몬치치 공원,https://www.gotokyo.org/kr/spot/1725/index.html,https://www.gotokyo.org/en/spot/1725/images/450.jpg
250,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,가메아리카토리 신사,https://www.gotokyo.org/kr/spot/1121/index.html,https://www.gotokyo.org/en/spot/1121/images/1121_0859_1_670x450.jpg
251,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,리카짱 맨홀,https://www.gotokyo.org/kr/spot/1808/index.html,https://www.gotokyo.org/en/spot/1808/images/1808_rikachan_main_670_450.jpg
252,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,토미카 맨홀,https://www.gotokyo.org/kr/spot/1807/index.html,https://www.gotokyo.org/en/spot/1807/images/1807_tomica_main_670_450.jpg
253,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,<여기는 잘나가는 파출소> 맨홀,https://www.gotokyo.org/kr/spot/1806/index.html,https://www.gotokyo.org/en/spot/1806/images/1806_kochikame_main_670_450.jpg
254,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,몬치치 디자인 맨홀 뚜껑,https://www.gotokyo.org/kr/spot/1726/index.html,https://www.gotokyo.org/en/spot/1726/images/1726_670x450.jpg
255,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,"""Captain Tsubasa"" 동상",https://www.gotokyo.org/kr/spot/1723/index.html,https://www.gotokyo.org/kr/spot/1723/images/1723_670x450_1.jpg
256,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,고치카메 동상,https://www.gotokyo.org/kr/spot/1228/index.html,https://www.gotokyo.org/en/spot/1228/images/1228_670x450.jpg
257,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,만화・애니메이션,,https://www.gotokyo.org/kr/spot/1124/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
258,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,복고풍,가쓰시카구 야마모토테이,https://www.gotokyo.org/kr/spot/2/index.html,https://www.gotokyo.org/en/spot/2/images/2_0096_5_670x450.jpg
259,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,복고풍,시바마타 하이카라 요코초,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1431/images/1431_1_670x450.jpg
260,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,사찰・신사,"주지스님의 해설이 명물, 절에 있는 플라네타륨",https://www.gotokyo.org/kr/new-and-now/new-and-trending/180611/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/180611/images/180611_thum_400.jpg
261,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,시바마타,https://www.gotokyo.org/kr/destinations/northern-tokyo/shibamata/index.html,사찰・신사,가메아리카토리 신사,https://www.gotokyo.org/kr/spot/1121/index.html,https://www.gotokyo.org/en/spot/1121/images/1121_0859_1_670x450.jpg
262,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,가족이 함께 즐기기,육상자위대 홍보센터,https://www.gotokyo.org/kr/spot/657/index.html,https://www.gotokyo.org/kr/spot/657/images/657_0428_1_670x450_1.jpg
263,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,공원・정원,무사시세키 공원 후지미이케 연못,https://www.gotokyo.org/kr/spot/1145/index.html,https://www.gotokyo.org/kr/spot/1145/images/1145_main_450.jpg
264,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,공원・정원,오이즈미 중앙공원,https://www.gotokyo.org/kr/spot/1111/index.html,https://www.gotokyo.org/en/spot/1111/images/1111_main_450.jpg
265,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,공원・정원,샤쿠지이 공원,https://www.gotokyo.org/kr/spot/433/index.html,https://www.gotokyo.org/kr/spot/433/images/433_0310_1_670x450_1.jpg
266,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,공원・정원,히카리가오카 공원,https://www.gotokyo.org/kr/spot/426/index.html,https://www.gotokyo.org/en/spot/426/images/426_0303_4_670x450.jpg
267,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,공원・정원,네리마 구립 마키노 기념 정원,https://www.gotokyo.org/kr/spot/1210/index.html,https://www.gotokyo.org/en/spot/1210/images/5077_1_670x450.jpg
268,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,공원・정원,다가라 매화나무 숲 공원,https://www.gotokyo.org/kr/spot/1209/index.html,https://www.gotokyo.org/kr/spot/1209/images/5076_1_670x450.jpg
269,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,공원・정원,헤이세이 철쭉공원,https://www.gotokyo.org/kr/spot/1144/index.html,https://www.gotokyo.org/kr/spot/1144/images/5016_1_670x450.jpg
270,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,아트・박물관,네리마 구립 미술관,https://www.gotokyo.org/kr/spot/321/index.html,https://www.gotokyo.org/en/spot/321/images/321_main_450.jpg
271,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,네리마,https://www.gotokyo.org/kr/destinations/northern-tokyo/nerima/index.html,아트・박물관,치히로미술관・도쿄,https://www.gotokyo.org/kr/spot/656/index.html,https://www.gotokyo.org/en/spot/656/images/656_0737_2_670x450.jpg
272,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,전통 전문점에서만 찾을 수 있는 둥글부채와 쥘부채로 여름을 시원하게 보내자,https://www.gotokyo.org/kr/new-and-now/new-and-trending/190819/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/190819/images/190819_thum_400.jpg
273,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,갓파바시 도구 거리,https://www.gotokyo.org/kr/spot/59/index.html,https://www.gotokyo.org/kr/spot/59/images/59_0139_4_670x450_1.jpg
274,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,마쓰야 아사쿠사,https://www.gotokyo.org/kr/spot/990/index.html,https://www.gotokyo.org/kr/spot/990/images/990_0568_2_670x450.jpg
275,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,후쿠후쿠(리사이클 기모노),javascript:void(0);,https://www.gotokyo.org/_nopub/en/spot/1559/images/1559_2_670x450.jpg
276,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,가미나리몬 야나기코지 거리,javascript:void(0);,https://www.gotokyo.org/_nopub/en/20191031_038/images/new38_670x450.jpg
277,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,간논 거리,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/20191031_036/images/new36_670x450.jpg
278,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,나카미세,https://www.gotokyo.org/kr/spot/73/index.html,https://www.gotokyo.org/kr/spot/73/images/73_0149_8_670x450.jpg
279,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,쇼핑,아사쿠사 마네키야,javascript:void(0);,https://www.gotokyo.org/_nopub/en/spot/1311/images/1311_1283_1_670x450.jpg
280,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,호텔,호텔 선루트 아사쿠사,https://www.gotokyo.org/kr/spot/1659/index.html,https://www.gotokyo.org/kr/spot/1659/images/1659_0950_1_670x450_1.jpg
281,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,호텔,사진을 통해 새로운 여행을 발견하는 게스트 하우스,https://www.gotokyo.org/kr/new-and-now/new-and-trending/181220/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/181220/images/181220_thum_400.jpg
282,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,호텔,안돈 여관,https://www.gotokyo.org/kr/spot/182/index.html,https://www.gotokyo.org/en/spot/182/images/182_main_450.jpg
283,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,호텔,아사쿠사 뷰 호텔,https://www.gotokyo.org/kr/spot/1645/index.html,https://www.gotokyo.org/en/spot/1645/images/1645_0936_1_670x450.jpg
284,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,호텔,분카 호스텔 도쿄,https://www.gotokyo.org/kr/spot/185/index.html,https://www.gotokyo.org/kr/spot/185/images/185_0638_10_670x450_1.jpg
285,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,호텔,,https://www.gotokyo.org/kr/spot/1675/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg
286,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,호텔,다이토 여관,https://www.gotokyo.org/kr/spot/1668/index.html,https://www.gotokyo.org/en/spot/1668/images/1668_0959_1_670x450.jpg
287,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,전통 문화체험,"일본의 축제, 기모노 렌탈, 도쿄의 음식문화 등 다양한 일본문화를 경험할 수 있는 아사쿠사의 새로운 복합음식시설",https://www.gotokyo.org/kr/new-and-now/new-and-trending/221212/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/221212/images/221212_main_400.jpg
288,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,전통 문화체험,에도 스다레 공방 견학과 체험,https://www.gotokyo.org/kr/workshop/sd028/index.html,https://www.gotokyo.org/kr/workshop/sd028/images/sd028_1_670x450_2.jpg
289,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,전통 문화체험,아이조메 체험,https://www.gotokyo.org/kr/workshop/sd036/index.html,https://www.gotokyo.org/en/workshop/sd036/images/sd036_1_670x450.jpg
290,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,전통 문화체험,야카타부네 체험,https://www.gotokyo.org/kr/workshop/sd041/index.html,https://www.gotokyo.org/en/workshop/sd041/images/sd041_1_670x450.jpg
291,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,전통 문화체험,기모노 입기 체험 | 마이코/게이샤 화장 체험,https://www.gotokyo.org/kr/workshop/sd007/index.html,https://www.gotokyo.org/en/workshop/sd007/images/sd007_1_670x450.jpg
292,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,전통 문화체험,사무라이(난투 장면) 체험,https://www.gotokyo.org/kr/workshop/sd030/index.html,https://www.gotokyo.org/kr/workshop/sd030/images/sd030_1_670x450.jpg
293,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,전통 문화체험,인력거 관광 체험,https://www.gotokyo.org/kr/workshop/sd040/index.html,https://www.gotokyo.org/kr/workshop/sd040/images/10430_1_670x450.jpg
294,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,제46회 스미다가와 강 불꽃놀이,https://www.gotokyo.org/kr/spot/ev100/index.html,https://www.gotokyo.org/kr/spot/ev100/images/main_3.jpg
295,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,고토토이바시,https://www.gotokyo.org/kr/spot/936/index.html,https://www.gotokyo.org/kr/spot/936/images/936_0549_4_670x450.jpg
296,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,수상버스 아사쿠사 나루,https://www.gotokyo.org/kr/spot/265/index.html,https://www.gotokyo.org/en/spot/265/images/265_0209_2_670x450.jpg
297,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,에도 나가시비나(히나인형 띄워 보내기),https://www.gotokyo.org/kr/spot/ev146/index.html,https://www.gotokyo.org/kr/spot/ev146/images/sum01_edonagashi_main_1.jpg
298,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,구라마에바시,https://www.gotokyo.org/kr/spot/931/index.html,https://www.gotokyo.org/kr/spot/931/images/5928_1_670x450.jpg
299,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,우마야바시,https://www.gotokyo.org/kr/spot/932/index.html,https://www.gotokyo.org/en/spot/932/images/5929_1_670x450.jpg
300,도쿄동부,https://www.gotokyo.org/kr/destinations/eastern-tokyo/index.html,아사쿠사,https://www.gotokyo.org/kr/destinations/eastern-tokyo/asakusa/index.html,강,고마가타바시,https://www.gotokyo.org/kr/spot/933/index.html,https://www.gotokyo.org/kr/spot/933/images/5930_1_670x450.jpg
